STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire (NUTS 2021)",2015,,78.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire (NUTS 2021)",2016,,79.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire (NUTS 2021)",2017,,80.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire (NUTS 2021)",2018,,79.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire (NUTS 2021)",2019,,80.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2013,,75.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2014,,75.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2015,,75.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2016,,77.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2017,,78.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2018,,76.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2019,,79.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2013,,74.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2014,,75.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2015,,76.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2016,,77.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2017,,77.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2018,,77.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2019,,76.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ4,Kent (NUTS 2021),2013,,70.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ4,Kent (NUTS 2021),2014,,72.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ4,Kent (NUTS 2021),2015,,73.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ4,Kent (NUTS 2021),2016,,75.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ4,Kent (NUTS 2021),2017,,75.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ4,Kent (NUTS 2021),2018,,75.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKJ4,Kent (NUTS 2021),2019,,77.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2013,,74.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2014,,75.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2015,,77.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2016,,78.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2017,,78.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2018,,79.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2019,,80.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK2,Dorset and Somerset (NUTS 2021),2013,,76.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK2,Dorset and Somerset (NUTS 2021),2014,,76.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK2,Dorset and Somerset (NUTS 2021),2015,,76.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK2,Dorset and Somerset (NUTS 2021),2016,,74.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK2,Dorset and Somerset (NUTS 2021),2017,,76.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK2,Dorset and Somerset (NUTS 2021),2018,,77.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK2,Dorset and Somerset (NUTS 2021),2019,,79.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2013,,68.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2014,,72.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2015,,76.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2016,,76.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2017,,75.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2018,,74.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2019,,76.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK4,Devon (NUTS 2021),2013,,71.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK4,Devon (NUTS 2021),2014,,73.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK4,Devon (NUTS 2021),2015,,75.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK4,Devon (NUTS 2021),2016,,74.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK4,Devon (NUTS 2021),2017,,76.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK4,Devon (NUTS 2021),2018,,77.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKK4,Devon (NUTS 2021),2019,,79.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL1,West Wales and The Valleys (NUTS 2021),2013,,68.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL1,West Wales and The Valleys (NUTS 2021),2014,,67.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL1,West Wales and The Valleys (NUTS 2021),2015,,69.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL1,West Wales and The Valleys (NUTS 2021),2016,,71.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL1,West Wales and The Valleys (NUTS 2021),2017,,71.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL1,West Wales and The Valleys (NUTS 2021),2018,,72.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL1,West Wales and The Valleys (NUTS 2021),2019,,72.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL2,East Wales (NUTS 2021),2013,,70.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL2,East Wales (NUTS 2021),2014,,70.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL2,East Wales (NUTS 2021),2015,,70.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL2,East Wales (NUTS 2021),2016,,72.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL2,East Wales (NUTS 2021),2017,,73.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL2,East Wales (NUTS 2021),2018,,76.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKL2,East Wales (NUTS 2021),2019,,76.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM5,North Eastern Scotland (NUTS 2021),2013,,75.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM5,North Eastern Scotland (NUTS 2021),2014,,78.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM5,North Eastern Scotland (NUTS 2021),2015,,78.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM5,North Eastern Scotland (NUTS 2021),2016,,78.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM5,North Eastern Scotland (NUTS 2021),2017,,77.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM5,North Eastern Scotland (NUTS 2021),2018,,77.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM5,North Eastern Scotland (NUTS 2021),2019,,77.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM6,Highlands and Islands (NUTS 2021),2013,,77.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM6,Highlands and Islands (NUTS 2021),2014,,77.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM6,Highlands and Islands (NUTS 2021),2015,,76.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM6,Highlands and Islands (NUTS 2021),2016,,76.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM6,Highlands and Islands (NUTS 2021),2017,,77.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM6,Highlands and Islands (NUTS 2021),2018,,76.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM6,Highlands and Islands (NUTS 2021),2019,,78.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM7,Eastern Scotland (NUTS 2021),2013,,71.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM7,Eastern Scotland (NUTS 2021),2014,,73.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM7,Eastern Scotland (NUTS 2021),2015,,73.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM7,Eastern Scotland (NUTS 2021),2016,,72.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM7,Eastern Scotland (NUTS 2021),2017,,74.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM7,Eastern Scotland (NUTS 2021),2018,,76.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM7,Eastern Scotland (NUTS 2021),2019,,75.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM8,West Central Scotland (NUTS 2021),2013,,68.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM8,West Central Scotland (NUTS 2021),2014,,67.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM8,West Central Scotland (NUTS 2021),2015,,70.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM8,West Central Scotland (NUTS 2021),2016,,71.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM8,West Central Scotland (NUTS 2021),2017,,71.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM8,West Central Scotland (NUTS 2021),2018,,71.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM8,West Central Scotland (NUTS 2021),2019,,70.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM9,Southern Scotland (NUTS 2021),2013,,70.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM9,Southern Scotland (NUTS 2021),2014,,75.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM9,Southern Scotland (NUTS 2021),2015,,73.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM9,Southern Scotland (NUTS 2021),2016,,71.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM9,Southern Scotland (NUTS 2021),2017,,74.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM9,Southern Scotland (NUTS 2021),2018,,73.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKM9,Southern Scotland (NUTS 2021),2019,,74.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKN0,Northern Ireland (UK) (NUTS 2021),2013,,65.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKN0,Northern Ireland (UK) (NUTS 2021),2014,,66.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKN0,Northern Ireland (UK) (NUTS 2021),2015,,67.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKN0,Northern Ireland (UK) (NUTS 2021),2016,,68.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKN0,Northern Ireland (UK) (NUTS 2021),2017,,67.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKN0,Northern Ireland (UK) (NUTS 2021),2018,,69.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,UKN0,Northern Ireland (UK) (NUTS 2021),2019,,70.9,,,,,
